Indene_1-2-4tridichlorobenzene data file 

161 atoms

3 atom types

	-6.379311758309318	6.575304241690683	 xlo xhi
	-4.196105923896894	4.222008076103105	 ylo yhi
	-10.784503804781988	10.681579195218013	 zlo zhi
Masses
 	 1	 12.000
 	 2	 1.00784
 	 3	 35.453

Atoms

62	1	0	-3.2171437583093176	3.9201910761031056	9.160880195218013
63	1	0	-4.6115357583093175	3.9775800761031053	9.149431195218014
64	2	0	-5.162345758309318	3.9500790761031053	10.083108195218013
65	1	0	-5.295965758309318	4.0703110761031045	7.936495195218011
66	2	0	-6.379311758309318	4.114952076103105	7.926612195218013
67	1	0	-4.586587758309318	4.105674076103105	6.735023195218012
68	3	0	-5.448031758309318	4.222008076103105	5.215496195218012
69	1	0	-3.191940758309318	4.048272076103105	6.746475195218013
70	3	0	-2.298868758309318	4.092382076103105	5.241478195218013
71	1	0	-2.5078607583093175	3.955555076103106	7.959461195218012
72	2	0	-1.4246957583093178	3.910980076103106	7.968273195218011
73	3	0	5.641942241690682	-4.196105923896894	-5.318420804781988
74	1	0	4.782856241690682	-4.079808923896894	-6.839119804781988
75	1	0	3.3884642416906825	-4.022419923896894	-6.850568804781988
76	2	0	2.8376542416906823	-4.049920923896894	-5.916891804781988
77	1	0	2.7040342416906817	-3.929688923896894	-8.063504804781987
78	2	0	1.620688241690682	-3.8850479238968942	-8.073387804781987
79	1	0	3.413412241690682	-3.8943259238968944	-9.264976804781988
80	3	0	2.551968241690682	-3.777991923896894	-10.784503804781988
81	1	0	4.808059241690682	-3.9517279238968945	-9.253524804781987
82	3	0	5.701131241690682	-3.907617923896894	-10.758521804781989
83	1	0	5.492139241690682	-4.0444449238968945	-8.040538804781988
84	2	0	6.575304241690683	-4.0890199238968945	-8.031726804781988
85	3	0	5.641942241690682	-4.196105923896894	2.6815791952180117
86	1	0	4.782856241690682	-4.079808923896894	1.160880195218013
87	1	0	3.3884642416906825	-4.022419923896894	1.1494311952180123
88	2	0	2.8376542416906823	-4.049920923896894	2.0831081952180117
89	1	0	2.7040342416906817	-3.929688923896894	-0.06350480478198683
90	2	0	1.620688241690682	-3.8850479238968942	-0.07338780478198714
91	1	0	3.413412241690682	-3.8943259238968944	-1.2649768047819876
92	3	0	2.551968241690682	-3.777991923896894	-2.7845038047819877
93	1	0	4.808059241690682	-3.9517279238968945	-1.2535248047819874
94	3	0	5.701131241690682	-3.907617923896894	-2.7585218047819877
95	1	0	5.492139241690682	-4.0444449238968945	-0.04053880478198835
96	2	0	6.575304241690683	-4.0890199238968945	-0.03172680478198764
97	3	0	5.641942241690682	-4.196105923896894	10.681579195218013
98	1	0	4.782856241690682	-4.079808923896894	9.160880195218013
99	1	0	3.3884642416906825	-4.022419923896894	9.149431195218014
100	2	0	2.8376542416906823	-4.049920923896894	10.083108195218013
101	1	0	2.7040342416906817	-3.929688923896894	7.936495195218011
102	2	0	1.620688241690682	-3.8850479238968942	7.926612195218013
103	1	0	3.413412241690682	-3.8943259238968944	6.735023195218012
104	3	0	2.551968241690682	-3.777991923896894	5.215496195218012
105	1	0	4.808059241690682	-3.9517279238968945	6.746475195218013
106	3	0	5.701131241690682	-3.907617923896894	5.241478195218013
107	1	0	5.492139241690682	-4.0444449238968945	7.959461195218012
108	2	0	6.575304241690683	-4.0890199238968945	7.968273195218011
109	3	0	5.641942241690682	3.8038940761031053	-5.318420804781988
110	1	0	4.782856241690682	3.9201910761031056	-6.839119804781988
111	1	0	3.3884642416906825	3.9775800761031053	-6.850568804781988
112	2	0	2.8376542416906823	3.9500790761031053	-5.916891804781988
113	1	0	2.7040342416906817	4.0703110761031045	-8.063504804781987
114	2	0	1.620688241690682	4.114952076103105	-8.073387804781987
115	1	0	3.413412241690682	4.105674076103105	-9.264976804781988
116	3	0	2.551968241690682	4.222008076103105	-10.784503804781988
117	1	0	4.808059241690682	4.048272076103105	-9.253524804781987
118	3	0	5.701131241690682	4.092382076103105	-10.758521804781989
119	1	0	5.492139241690682	3.955555076103106	-8.040538804781988
120	2	0	6.575304241690683	3.910980076103106	-8.031726804781988
121	3	0	5.641942241690682	3.8038940761031053	2.6815791952180117
122	1	0	4.782856241690682	3.9201910761031056	1.160880195218013
123	1	0	3.3884642416906825	3.9775800761031053	1.1494311952180123
124	2	0	2.8376542416906823	3.9500790761031053	2.0831081952180117
125	1	0	2.7040342416906817	4.0703110761031045	-0.06350480478198683
126	2	0	1.620688241690682	4.114952076103105	-0.07338780478198714
127	1	0	3.413412241690682	4.105674076103105	-1.2649768047819876
128	3	0	2.551968241690682	4.222008076103105	-2.7845038047819877
129	1	0	4.808059241690682	4.048272076103105	-1.2535248047819874
130	3	0	5.701131241690682	4.092382076103105	-2.7585218047819877
131	1	0	5.492139241690682	3.955555076103106	-0.04053880478198835
132	2	0	6.575304241690683	3.910980076103106	-0.03172680478198764
133	3	0	5.641942241690682	3.8038940761031053	10.681579195218013
134	1	0	4.782856241690682	3.9201910761031056	9.160880195218013
135	1	0	3.3884642416906825	3.9775800761031053	9.149431195218014
136	2	0	2.8376542416906823	3.9500790761031053	10.083108195218013
137	1	0	2.7040342416906817	4.0703110761031045	7.936495195218011
138	2	0	1.620688241690682	4.114952076103105	7.926612195218013
139	1	0	3.413412241690682	4.105674076103105	6.735023195218012
140	3	0	2.551968241690682	4.222008076103105	5.215496195218012
141	1	0	4.808059241690682	4.048272076103105	6.746475195218013
142	3	0	5.701131241690682	4.092382076103105	5.241478195218013
143	1	0	5.492139241690682	3.955555076103106	7.959461195218012
144	2	0	6.575304241690683	3.910980076103106	7.968273195218011
145	1	0	1.2191058350906818	-0.3117432916968945	0.8409251699180125
146	1	0	0.7327858350906817	-1.6158352916968943	0.8235431699180129
147	1	0	-0.6386711649093177	-1.8722312916968944	0.8204771699180125
148	1	0	-1.5046361649093178	-0.7909152916968942	0.835223169918013
149	1	0	0.3501958350906822	0.7812507083031055	0.8558201699180117
150	1	0	-1.0100241649093178	0.5339337083031057	0.8528431699180121
151	1	0	-2.9673551649093177	-0.7350782916968943	0.8363751699180124
152	1	0	-2.171284164909318	1.483463708303106	0.8656971699180129
153	1	0	-3.359199164909318	0.5569587083031053	0.8537741699180117
154	2	0	2.300242835090682	-0.13855729169689424	0.8429611699180128
155	2	0	1.4366668350906817	-2.4544852916968942	0.8120961699180125
156	2	0	-1.021301164909318	-2.8970582916968945	0.8068171699180127
157	2	0	0.7363098350906823	1.804770708303106	0.869459169918013
158	2	0	-3.598278164909318	-1.6221242916968945	0.8246581699180116
159	2	0	-2.1685011649093178	2.151787708303106	-0.014626830081986952
160	2	0	-2.168029164909318	2.1287417083031053	1.7630621699180118
161	2	0	-4.379874164909318	0.934574708303106	0.8591341699180131
