Indene_1-2-4tridichlorobenzene data file 

161 atoms

3 atom types

-7.249779906834162	7.8667616460658385	 xlo xhi
-6.970302491567081	6.18509918853292	 ylo yhi
-11.252743403283851	11.57689376471615	 zlo zhi

Masses

1	 12.000
2	 1.00784
3	 35.453

Atoms

1	3	0	-4.912447290234161	-1.7886801097670806	-4.9408578595838515
2	1	0	-5.473939667834162	-1.1746626090670809	-6.480909684683851
3	1	0	-6.503018855034162	-0.23291102556708054	-6.523707104183852
4	2	0	-6.954488448034161	0.11815176033291941	-5.602388339383852
5	1	0	-6.950299279634161	0.25629480223291967	-7.752070153583851
6	2	0	-7.749779906834162	0.9879933533329188	-7.786314591983851
7	1	0	-6.3689203357341615	-0.19585550026708054	-8.937648780483851
8	3	0	-6.932206376034161	0.4197231472329195	-10.476577440983851
9	1	0	-5.339645722034161	-1.1377715188670807	-8.894821669483852
10	3	0	-4.6080792190341615	-1.7071763912670805	-10.379808258283852
11	1	0	-4.892635099334162	-1.6267497445670807	-7.666418467283852
12	2	0	-4.093233275634161	-2.358306048367081	-7.633258015783851
13	3	0	-2.8987448107341613	-5.111041370767081	3.6831024478161485
14	1	0	-3.1937835991341617	-4.806426848167081	1.9848053856161485
15	1	0	-4.469960486134162	-4.443270300567081	1.552114372616149
16	2	0	-5.278555443934161	-4.349944584167081	2.2686076693161485
17	1	0	-4.704562152634161	-4.200523770267081	0.19775323861614869
18	2	0	-5.6957451919341615	-3.918324947567081	-0.13935910398385154
19	1	0	-3.6635213737341616	-4.320775720667081	-0.7240677566838514
20	3	0	-3.9610933534341615	-4.015613335067081	-2.4219869034838517
21	1	0	-2.3871073300341616	-4.68398866086708	-0.2912985605838516
22	3	0	-1.0789494221341616	-4.835784676667081	-1.4446438008838518
23	1	0	-2.1528467954341615	-4.9266577120670805	1.0630006540161485
24	2	0	-1.1614750041341617	-5.208753970267081	1.3990381361161486
25	3	0	-1.0919997432341617	-2.5121109880670804	10.653320216216148
26	1	0	-1.8621448873341615	-3.3802904203670807	9.342875738316149
27	1	0	-1.6354176791341617	-4.748086036667081	9.183308940716149
28	2	0	-0.9819062768341618	-5.272609382067081	9.87159744381615
29	1	0	-2.2498145173341615	-5.439781371967081	8.138162066116148
30	2	0	-2.0742440247341616	-6.502483886567081	8.013411843316149
31	1	0	-3.0908355522341617	-4.764247970867081	7.252544414416148
32	3	0	-3.8598790673341616	-5.6347142276670805	5.942787505116149
33	1	0	-3.3176140441341615	-3.3962037602670807	7.412144481616149
34	3	0	-4.371856402534162	-2.5456105930670807	6.303276275116149
35	1	0	-2.7031199060341615	-2.7048500471670804	8.457285441816147
36	2	0	-2.8792959469341617	-1.6423380097670806	8.581171235516148
37	3	0	-2.4989334319341614	2.8833417426329193	-4.821130553883852
38	1	0	-3.4851320127341614	3.249268610232919	-6.220259101283852
39	1	0	-4.723012665734162	2.625947253932919	-6.3841298234838515
40	2	0	-5.073451992734162	1.9148713929329189	-5.644223385183851
41	1	0	-5.5089144466341615	2.918167569432919	-7.500025687383852
42	2	0	-6.470811045334162	2.434378308232919	-7.628195920583852
